Planning_Item_ID,Hierarchy_Definition_ID,Hierarchy_Definition_Node_ID,Planning_Item_Number,Planning_Item_Name,Planning_Item_Description,Planning_Item_Type,Planning_Level_Type,Planning_Level_Number,Task_Phase,Planning_Item_Owner_User_Name,Planning_Item_Path,Plan_Start_Date,Currency_cd,Task_Cost,Task_Status,Team_Size,Planning_Item_Parent_Name,Level_1_Planning_Item_Name,Level_2_Planning_Item_Name,Level_3_Planning_Item_Name,Level_4_Planning_Item_Name,Total_Budget,Available_Budget,Allocated_Budget_Currency,Reserved_Budget,Rolledup_Budget,Total_Expenses,Total_Committed,Total_Invoiced,Planning_Item_Created_By_User_Name,Planning_Item_Last_Modified_By_User_Name,Planning_Item_Last_Modified__Datetime,Load_Datetime
ed5a3ac1f-77da-43be-b225-2c3e72596c06,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4311-2020,Level_04-#!_971,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,25-10-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_971,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
ed6b0a1cc-c253-4c33-b423-1c0ac62bfaf4,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,AC1194,New Program 74,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,01-09-2020 00:00,USD,,Pending,8,NaN,NaN,New Program 74,NaN,NaN,2000,500,INR,1000,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
eda0ea1ff-5ccf-4732-a061-7ae7c0946a14,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3593-2020,Level_04-#!_253,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,17-07-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_253,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
edb27aae9-c080-4965-b8cd-e51d6ec01af5,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4439-2020,Level_04-#!_1099,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,17-07-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1099,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
ee3ada826-3d26-4e07-8746-313cbc6235da,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3605-2020,Level_04-#!_265,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,21-08-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_265,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
eebdea48e-469d-47d8-ba0e-4df408f92a77,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,AC1227,New Program 107,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,01-09-2020 00:00,USD,789,Pending,8,NaN,NaN,New Program 107,NaN,NaN,2000,500,INR,1000,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
ef750a302-205c-4687-9522-af216dd00252,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,1139-05,1139-03 (NON-public prog created through relationship tab)-copied-01,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/1139-02 (NON-Public Plan),30-06-2020 00:00,USD,,Pending,8,1139-02 (NON-Public Plan),1139-02 (NON-Public Plan),1139-03 (NON-public prog created through relationship tab)-copied-01,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,25:46.9,42:44.4
ef75da61e-bb2f-4f62-8cef-3a307129593d,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3565-2020,Level_04-#!_225,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,25-09-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_225,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
ef892aba6-e13f-4587-a4bb-0171af07255a,936d6a6b-7444-472e-bc27-dc5b65afcedd,c7c26258-dd90-4610-ba8e-9696e1bb974d,PLNR-3312-2020,CMP-IMP-#!-69,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#,19-01-2020 00:00,EUR,,Pending,8,PROGRAM-01-Large-IMP#,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-69,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
ef894accb-fb8a-4859-adb8-8a5ae2fc062b,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4941-2020,Level_04-#!_1601,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,05-06-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1601,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
ef90fa40c-75df-4909-a074-38589b66ced3,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4639-2020,Level_04-#!_1299,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,09-08-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1299,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
efdf2aa74-0cba-495f-b2da-1d67e7a52bb1,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3671-2020,Level_04-#!_331,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,04-06-2021 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_331,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f0372a783-b8c2-4719-8c71-7b056f5f9a83,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4920-2020,Level_04-#!_1580,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,17-07-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1580,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f0936a514-7f35-44d6-a357-0acb3df6aacf,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4819-2020,Level_04-#!_1479,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,05-06-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1479,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f0b94a257-5fea-493e-9332-07ae73c6a322,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5056-2020,Level_04-#!_1716,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,06-03-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1716,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f10e9ab42-cae0-417f-b11f-81906bd56a9e,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3575-2020,Level_04-#!_235,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,31-01-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_235,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f11b9ad7f-f01c-4348-a671-e86808efd165,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4653-2020,Level_04-#!_1313,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,13-09-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1313,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f13bdab73-df41-4dca-bda1-ad35d551fa9c,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4737-2020,Level_04-#!_1397,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,17-07-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1397,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f18f5a247-52c9-486a-bd42-6943ce37ea12,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3680-2020,Level_04-#!_340,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,01-11-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_340,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f18f8afeb-624b-46fd-b059-108c243de4a3,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4766-2020,Level_04-#!_1426,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,23-10-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1426,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f2469a247-464d-44f7-8936-754e187303d0,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4506-2020,Level_04-#!_1166,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,22-05-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1166,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f250ea2b9-a7fb-403c-ac54-b0fcef6d9679,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3884-2020,Level_04-#!_544,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,29-01-2021 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_544,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f2518a4f2-9d97-4d80-af6c-767c715c2e7a,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,310-920,Program-sinakm-defectRepro-01,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/Plan-sinakm-defectRepro-01,03-10-2020 00:00,USD,,Approved,8,Plan-sinakm-defectRepro-01,Plan-sinakm-defectRepro-01,Program-sinakm-defectRepro-01,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,50:30.2,42:44.4
f26d7ab3f-a2b9-4739-8e93-f67364c76212,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,1573-189-509,1583-Program-01,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,18-09-2020 00:00,USD,,Pending,8,NaN,NaN,1583-Program-01,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f295fa967-b389-4646-8c75-628ddb3a5e6e,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4769-2020,Level_04-#!_1429,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,05-06-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1429,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f2965a5d2-8420-4905-a097-ca34324b3940,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3859-2020,Level_04-#!_519,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,04-09-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_519,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f2d11a884-8de1-418d-949e-3faec364a5dd,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e58d725-35be-47f8-a6e5-612e6f448500,PLN-803-API-01_Mon_Aug_31_17_31_47_2020,PLN-test-803-API-01_Mon_Aug_31_17_31_47_2020,Desc for PLN-TEST-803-API-01,PlanningObject,Deployed,9,Deployed,rdt0071,/,24-02-2020 19:20,USD,,Pending,8,NaN,PLN-test-803-API-01_Mon_Aug_31_17_31_47_2020,NaN,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,02:17.2,42:44.4
f3030a07d-507d-4218-b539-a9d53eefbfda,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3348-2020,Level_04-#!_08,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,03-01-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_08,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f3080aa47-5a6a-49e0-acfb-6907de5c9687,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4167-2020,Level_04-#!_827,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,08-11-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_827,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f31d3a004-ef1a-4e1c-b112-62cd787870d0,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3658-2020,Level_04-#!_318,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,16-04-2021 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_318,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f35e5acef-846a-4278-a28b-0f7f6fd9e936,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4623-2020,Level_04-#!_1283,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,18-09-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1283,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f374bae8c-3e36-4749-b776-42eb604b6ab3,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5010-2020,Level_04-#!_1670,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,07-02-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1670,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f3758aa93-cb60-4654-a427-addc0311e19d,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e58d725-35be-47f8-a6e5-612e6f448500,plan-test-meenal,plan-test-meenal,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,07-07-2020 00:00,USD,954,Pending,8,NaN,plan-test-meenal,NaN,NaN,NaN,1000,490000,INR,10000,0,500,500,0,rdt0071,rdt0071,23:39.4,42:44.4
f37eba923-41a7-4942-8e73-ec764431d911,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5002-2020,Level_04-#!_1662,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,03-07-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1662,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f383aaf3c-1f4b-432e-b3d6-0e0c9bb5246e,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,AC1157,New Program 37,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,01-09-2020 00:00,USD,1110,Pending,8,NaN,NaN,New Program 37,NaN,NaN,2000,500,INR,1000,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f3e97a8ee-6e65-44de-a50e-79cc08a5b883,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e58d725-35be-47f8-a6e5-612e6f448500,afdafdsfs,test -sinakm-bulkEdit,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,04-09-2020 00:00,USD,,Pending,8,NaN,test -sinakm-bulkEdit,NaN,NaN,NaN,2000,1000,INR,0,0,0,0,0,rdt0071,rdt0071,00:13.4,42:44.4
f3f58ab78-852c-4dd4-8b8e-1b8fb012e272,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,PLNR-7277-2020,IMP-PR-12-170820,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,15-08-2020 00:00,USD,,Pending,8,NaN,NaN,IMP-PR-12-170820,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f3ffba0f1-e3d9-4a1f-b1cd-4d4d01cdb8e5,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3608-2020,Level_04-#!_268,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,12-07-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_268,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f464faacb-cff9-4404-9d11-e044db7b9fcf,936d6a6b-7444-472e-bc27-dc5b65afcedd,c7c26258-dd90-4610-ba8e-9696e1bb974d,PLNR-3324-2020,CMP-IMP-#!-81,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#,19-01-2020 00:00,EUR,,Pending,8,PROGRAM-01-Large-IMP#,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-81,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f4824abd1-a574-414f-ba30-0860dd3cf54d,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3393-2020,Level_04-#!_53,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,31-07-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_53,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f4adda566-3ce8-4393-9f75-3dd0998de453,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3552-2020,Level_04-#!_212,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,28-05-2021 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_212,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f4c04a4d5-e411-401f-a211-b60d39be0de3,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4965-2020,Level_04-#!_1625,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,22-11-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1625,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f4e36aac4-0140-4a52-821f-636587fd19af,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4858-2020,Level_04-#!_1518,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,11-09-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1518,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
f5135afd3-71bd-4788-91ed-557c6ef3e92e,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4731-2020,Level_04-#!_1391,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,07-02-2020 00:00,EUR,,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1391,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
